"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"3","380","Ansvar och omsorg","Höganäs","A&O Avdelning B Höganäs vb","","40% - 60%","100","0","13","29","13","63","44","50","57","38","50","38","14","25","75","63","50","75","13","38","13","63","x","71","25","x","43"
"3","380","Ansvar och omsorg","Höganäs","A&O Avdelning C Höganäs vb","","60% - 80%","100","0","50","58","25","73","36","30","56","50","50","42","36","50","100","67","60","50","33","44","70","50","13","45","30","22","30"
"3","380","Attendo","","","","60% - 80%","100","0","38","43","19","86","80","70","79","71","62","80","55","73","94","80","95","94","68","71","41","81","70","88","59","86","86"
"3","380","Attendo","Sandelska Huset","","","60% - 80%","100","0","35","39","16","79","83","70","80","77","52","76","48","69","97","71","97","100","64","67","33","82","58","90","61","92","82"
"3","380","Attendo","Sandelska Huset","Sandelska huset Markplan","","60% - 80%","100","0","20","30","30","100","80","70","70","80","56","78","x","75","90","56","90","100","56","60","33","78","56","100","60","88","67"
"3","380","Attendo","Sandelska Huset","Sandelska huset Plan 1","","60% - 80%","100","0","70","40","0","x","89","78","100","67","44","78","63","38","100","63","100","100","56","78","40","89","43","80","40","88","89"
"3","380","Attendo","Sandelska Huset","Sandelska huset Plan 2","","60% - 80%","100","0","18","45","18","67","80","64","73","82","55","73","40","90","100","91","100","100","80","64","27","80","70","91","82","100","90"
"3","380","Attendo","Topelius","","","60% - 80%","100","0","41","45","20","87","81","70","75","69","63","82","59","76","95","88","96","91","74","68","47","82","78","88","57","83","89"
"3","380","Attendo","Topelius","Attendo Sverige Topelius Plan 1","","40% - 60%","100","0","25","14","13","71","75","50","43","88","x","88","x","71","100","x","88","100","71","43","25","71","x","88","33","75","100"
"3","380","Attendo","Topelius","Attendo Sverige Topelius Plan 2","","40% - 60%","100","0","50","63","25","x","86","86","57","75","63","100","x","x","100","x","100","88","75","75","50","x","100","88","63","x","75"
"3","380","Attendo","Topelius","Attendo Sverige Topelius Plan 3","","80% - 100%","100","0","36","31","14","82","64","50","80","43","25","57","23","85","100","90","93","85","58","50","50","75","60","73","38","77","79"
"3","380","Attendo","Topelius","Topelius Markplan","","80% - 100%","100","0","50","63","25","100","94","88","94","80","87","94","86","73","87","93","100","93","87","93","53","93","73","100","81","90","100"
"3","380","Diakonistift Samariterhemmet","","","","20% - 40%","100","0","0","44","20","100","88","50","11","63","89","80","x","x","100","100","100","100","67","50","x","80","43","90","40","100","100"
"3","380","Diakonistift Samariterhemmet","Ebbagården","","","20% - 40%","100","0","0","44","20","100","88","50","11","63","89","80","x","x","100","100","100","100","67","50","x","80","43","90","40","100","100"
"3","380","Frösunda","","","","40% - 60%","100","0","18","23","36","47","75","90","61","80","81","79","27","69","100","75","86","80","63","45","17","78","38","79","59","67","81"
"3","380","Frösunda","Gutasund","","","40% - 60%","100","0","19","19","33","43","74","90","59","79","80","78","20","67","100","73","86","79","60","42","12","76","33","78","57","67","80"
"3","380","Förenade Care","","","","40% - 60%","100","0","32","45","15","94","64","64","51","75","64","74","30","75","88","84","93","84","71","53","32","75","58","78","57","78","83"
"3","380","Förenade Care","Balder","","","40% - 60%","100","0","24","33","14","94","57","67","38","71","44","73","31","63","82","74","89","75","61","37","30","67","67","77","48","71","73"
"3","380","Förenade Care","Balder","Balder Frej våning 3","","40% - 60%","100","0","14","43","14","x","x","71","x","86","x","86","x","71","86","86","86","71","71","29","71","71","71","86","71","x","86"
"3","380","Förenade Care","Balder","Balder Oden våning 1","","40% - 60%","100","0","x","x","x","x","43","x","x","x","x","43","29","57","57","57","x","x","x","x","x","x","x","71","57","x","57"
"3","380","Förenade Care","Balder","Balder Tor våning 2","","40% - 60%","100","0","38","38","25","100","50","75","x","50","x","88","x","x","100","x","100","88","x","x","0","57","x","75","14","x","75"
"3","380","Förenade Care","Liljeforstorg 4","","","60% - 80%","100","0","38","46","17","100","74","73","48","65","65","95","35","84","96","95","96","91","83","55","32","73","63","82","75","100","95"
"3","380","Förenade Care","Liljeforstorg 4","Liljefors Torg 4 Plan 2","","40% - 60%","100","0","38","25","38","x","100","86","x","71","x","x","x","x","86","x","100","100","x","x","x","x","x","100","75","x","100"
"3","380","Förenade Care","Liljeforstorg 4","Liljefors Torg 4 Plan 3","","60% - 80%","100","0","30","60","10","100","60","56","44","70","75","89","63","63","100","100","90","89","63","44","10","60","63","67","70","x","100"
"3","380","Förenade Care","Lundgården","","","60% - 80%","100","0","33","60","13","85","60","47","75","93","87","47","23","77","87","80","93","87","67","71","36","87","36","73","40","58","80"
"3","380","Private nursing","","","","40% - 60%","100","0","25","63","38","100","71","57","x","100","57","88","x","100","100","86","88","100","86","63","14","100","88","100","63","x","88"
"3","380","Private nursing","Vigmund","","","40% - 60%","100","0","25","63","38","100","71","57","x","100","57","88","x","100","100","86","88","100","86","63","14","100","88","100","63","x","88"
"3","380","Stiftelsen Andreas Ands Minne","","","","40% - 60%","100","0","50","50","7","94","75","88","94","100","100","100","73","93","100","93","100","100","100","94","38","100","73","100","50","100","100"
"3","380","Stiftelsen Andreas Ands Minne","Andreas And","","","40% - 60%","100","0","50","50","7","94","75","88","94","100","100","100","73","93","100","93","100","100","100","94","38","100","73","100","50","100","100"
"3","380","Vardaga Äldreomsorg AB","","","","60% - 80%","100","0","30","34","5","73","67","46","69","68","58","60","32","49","95","84","80","82","40","45","18","82","72","77","44","83","76"
"1","180","Nymilen","","","","40% - 60%","100","0","47","42","11","67","67","53","28","82","56","74","33","44","89","75","83","83","63","41","44","84","50","79","47","81","74"
"3","380","Vardaga Äldreomsorg AB","Ferlin","Vardaga Ferlin Plan 2","","60% - 80%","100","0","36","64","0","100","70","45","44","73","73","80","40","60","100","70","90","80","63","55","40","88","75","80","30","88","90"
"3","380","Vardaga Äldreomsorg AB","Ferlin","Vardaga Ferlin Plan 3","","40% - 60%","100","0","25","25","0","x","63","63","71","75","75","88","29","x","88","75","75","75","x","29","x","71","75","86","50","86","88"
"3","380","Vardaga Äldreomsorg AB","Ferlin","Vardaga Ferlin Plan 4","","60% - 80%","100","0","27","18","9","50","73","33","80","55","22","30","x","14","90","88","55","58","0","13","0","56","50","40","45","64","40"
"1","163","Rotsunda strand","","","","40% - 60%","100","0","36","29","7","90","69","50","77","79","64","75","40","40","92","91","100","93","56","50","15","91","x","93","67","69","73"
"1","186","Silverhöjden","","","","60% - 80%","100","0","22","35","20","98","76","78","69","73","63","68","31","60","90","72","90","85","50","49","27","79","53","78","46","82","78"
"3","380","Vardaga äldreomsorg AB","","","","60% - 80%","100","0","18","41","5","86","68","45","52","82","55","64","35","45","100","70","95","91","65","50","29","67","53","95","57","77","90"
"1","160","Boende i Täby","Silverpark","","","40% - 60%","100","0","24","32","24","82","68","64","42","92","88","80","30","73","96","91","92","88","59","63","17","91","40","92","44","95","88"
"3","380","Victum omsorg AB","","","","60% - 80%","100","0","50","40","38","64","79","67","80","100","100","69","44","45","87","55","69","73","54","60","20","93","86","80","44","82","87"
"3","380","Victum omsorg AB","Sävjahus vårdboende","","","60% - 80%","100","0","50","40","38","64","79","67","80","100","100","69","44","45","87","55","69","73","54","60","20","93","86","80","44","82","87"
"3","380","Vård & omsorg","","","","60% - 80%","0","100","31","42","16","89","74","60","68","73","68","68","40","57","91","73","87","86","54","53","40","73","61","79","44","79","80"
"3","380","Vård & omsorg","Bernadotte","","","40% - 60%","0","100","18","31","20","85","59","38","61","62","52","57","19","47","82","64","82","77","34","43","45","61","48","68","54","56","68"
"3","380","Vård & omsorg","Bernadotte","Vård & omsorg Bernadotte Plan 0","","40% - 60%","0","100","10","40","40","89","80","60","67","90","89","70","38","57","90","78","90","90","57","70","44","90","86","70","78","78","89"
"3","380","Vård & omsorg","Bernadotte","Vård & omsorg Bernadotte Plan 1","","40% - 60%","0","100","10","0","30","86","50","29","43","56","14","50","29","29","78","63","67","70","x","29","x","50","29","56","20","56","38"
"3","380","Vård & omsorg","Bernadotte","Vård & omsorg Bernadotte Plan 2","","60% - 80%","0","100","0","25","8","80","50","33","88","42","40","55","10","33","75","50","83","73","22","40","45","45","40","55","42","29","67"
"3","380","Vård & omsorg","Bernadotte","Vård & omsorg Bernadotte Plan 3","","40% - 60%","0","100","63","71","0","86","57","25","43","63","57","50","x","75","88","x","88","75","43","25","50","57","43","100","88","57","75"
"3","380","Vård & omsorg","Björkgården","","","40% - 60%","0","100","14","x","14","x","x","x","x","x","x","x","x","x","x","x","x","100","x","86","x","x","x","x","57","x","100"
"3","380","Vård & omsorg","Björklingegården","","","60% - 80%","0","100","20","42","10","100","86","70","80","76","85","79","50","79","95","89","100","95","68","71","56","84","75","80","40","93","95"
"3","380","Vård & omsorg","Dalbyhemmet","","","40% - 60%","0","100","22","13","22","100","78","86","90","75","57","78","x","57","90","57","70","78","x","38","43","88","67","78","50","75","70"
"3","380","Vård & omsorg","Dalbyhemmet","Dalbyhemmet plan 1","","40% - 60%","0","100","22","13","22","100","78","86","90","75","57","78","x","57","90","57","70","78","x","38","43","88","67","78","50","75","70"
"3","380","Vård & omsorg","Eriksdalsgården","","","60% - 80%","0","100","36","50","9","95","85","80","80","90","79","82","47","60","91","85","91","91","68","67","52","80","63","90","73","100","90"
"3","380","Vård & omsorg","Hagundagården","","","40% - 60%","0","100","21","32","21","94","76","87","72","83","67","78","71","73","100","93","100","100","75","76","25","76","57","88","50","92","100"
"3","380","Vård & omsorg","Hagundagården","Hagundagården dem","","40% - 60%","0","100","20","30","10","86","63","86","56","89","63","78","57","75","100","88","100","100","x","78","38","89","71","86","50","x","100"
"3","380","Vård & omsorg","Hagundagården","Hagundagården omv","","60% - 80%","0","100","22","33","33","100","89","88","89","78","71","78","86","71","100","100","100","100","71","75","13","63","43","89","50","86","100"
"3","380","Vård & omsorg","Karl-Johansgården","","","60% - 80%","0","100","38","40","23","92","90","52","64","90","77","80","60","70","98","83","98","92","49","45","33","82","86","88","50","89","90"
"3","380","Vård & omsorg","Linné vårdboende","","","40% - 60%","0","100","24","48","9","79","68","48","81","54","62","51","22","43","89","65","80","80","39","43","29","60","53","68","44","89","74"
"3","380","Vård & omsorg","Linné vårdboende","Linné vårdboende Plan 1","","40% - 60%","0","100","29","14","0","x","86","71","86","57","57","71","57","57","86","86","86","57","57","71","29","86","86","71","43","100","86"
"3","380","Vård & omsorg","Linné vårdboende","Linné vårdboende Plan 2","","40% - 60%","0","100","x","x","x","71","57","71","86","86","100","71","x","29","100","57","86","86","x","29","43","43","x","71","29","x","86"
"3","380","Vård & omsorg","Linné vårdboende","Linné vårdboende Plan 3","","40% - 60%","0","100","25","63","0","71","88","29","75","50","63","25","14","38","100","88","100","100","29","38","25","63","50","50","50","x","63"
"3","380","Vård & omsorg","Linné vårdboende","Linné vårdboende Plan 4","","80% - 100%","0","100","17","50","17","75","50","33","80","38","42","46","8","46","77","42","62","77","38","38","25","54","36","75","50","x","67"
"3","380","Vård & omsorg","Myrbergska gården","","","40% - 60%","0","100","45","43","17","100","74","62","75","68","65","74","35","65","100","68","100","93","45","56","36","82","67","95","22","92","95"
"3","380","Vård & omsorg","Myrbergska gården","Myrbergska gården plan 1","","40% - 60%","0","100","42","33","23","100","78","73","90","89","75","67","29","38","100","78","100","90","x","55","25","90","50","92","15","89","92"
"3","380","Vård & omsorg","Myrbergska gården","Myrbergska gården plan 2","","60% - 80%","0","100","50","56","10","100","70","50","60","50","56","80","40","89","100","60","x","x","x","57","x","71","86","100","30","x","100"
"3","380","Vård & omsorg","Stenhagen","","","60% - 80%","0","100","37","40","11","76","64","67","23","79","66","63","31","46","90","66","83","83","61","47","38","70","56","82","40","70","73"
"3","380","Vård & omsorg","Stenhagen","Stenhagen plan 1","","40% - 60%","0","100","x","x","29","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
"3","380","Vård & omsorg","Stenhagen","Stenhagen plan 2","","80% - 100%","0","100","43","54","7","67","77","64","33","83","64","62","33","40","85","67","85","85","67","55","60","85","82","85","50","64","79"
"3","380","Vård & omsorg","Stenhagen","Stenhagen plan 3","","60% - 80%","0","100","45","36","9","57","80","82","25","82","90","90","71","100","100","100","100","100","67","44","30","73","56","90","27","88","90"
