"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"12","1283","Vardaga","Ragnvallagården","FLYGEL A:1","","40% - 60%","100","0","29","14","29","x","71","x","x","29","71","57","x","86","100","x","100","71","x","57","x","43","57","86","29","x","x"
"12","1283","Vardaga","Ragnvallagården","FLYGEL C:2","","60% - 80%","100","0","0","43","0","x","x","x","x","x","29","29","x","43","86","x","86","86","x","14","x","x","x","57","57","x","71"
"12","1283","Åbrädden","","","","40% - 60%","0","100","33","28","7","100","73","63","90","90","62","66","58","70","86","79","90","87","80","57","36","63","46","76","60","92","87"
"12","1283","Åbrädden","PLAN 1","","","20% - 40%","0","100","38","29","0","100","63","50","86","88","57","38","x","57","88","75","88","75","x","43","38","x","x","75","63","100","88"
"12","1283","Åbrädden","PLAN 2","","","40% - 60%","0","100","33","33","17","100","83","83","100","92","75","75","64","80","92","91","100","92","90","75","36","73","42","91","75","100","92"
"12","1283","Åbrädden","PLAN ENTRE","","","40% - 60%","0","100","30","20","0","100","70","50","80","90","50","78","56","70","78","67","80","90","67","44","33","60","50","60","40","75","80"
"12","1284","Ljunghaga","","","","40% - 60%","0","100","43","39","38","100","82","55","65","80","72","83","50","80","100","84","90","100","53","65","41","100","69","100","50","100","90"
"12","1284","Nyhamnsgården","","","","60% - 80%","0","100","52","52","38","95","90","90","74","90","94","100","60","80","95","95","100","100","84","84","41","90","89","100","71","100","95"
"12","1284","Revalyckan","","","","60% - 80%","100","0","33","40","20","82","79","71","86","79","85","79","17","64","93","85","93","93","62","71","33","100","86","87","73","80","86"
"12","1284","Sälgen","","","","40% - 60%","100","0","35","48","13","94","70","52","86","77","55","78","39","50","96","63","86","91","76","59","43","67","55","74","57","89","78"
"12","1284","Vikhaga","","","","40% - 60%","100","0","24","36","4","79","72","41","50","67","60","42","17","42","84","71","71","80","42","48","32","48","43","60","56","60","68"
"12","1284","Väsbyhemmet","","","","20% - 40%","0","100","11","44","33","x","63","63","75","67","63","88","x","75","100","x","89","89","38","75","22","x","x","100","56","x","78"
"12","1285","Bergagården 1","","","","40% - 60%","0","100","46","46","15","70","83","70","50","85","92","75","70","83","100","100","92","100","75","69","33","75","88","85","46","100","100"
"12","1285","Bergagården 2","","","","40% - 60%","0","100","30","40","50","78","90","60","75","70","70","80","50","67","90","80","80","70","67","50","40","67","57","89","67","86","78"
"12","1285","Gjutaregården","","","","40% - 60%","0","100","26","26","11","94","68","44","79","67","53","63","42","67","100","94","88","76","59","59","12","76","71","89","37","80","83"
"12","1285","Gjutaregården","Plan 2","","","60% - 80%","0","100","14","14","14","86","71","43","71","57","43","57","43","86","100","86","x","x","x","x","x","x","71","71","14","x","71"
"12","1285","Kärråkra 1","","","","60% - 80%","0","100","36","23","29","78","64","62","79","86","85","69","64","30","100","83","77","85","69","57","36","67","75","86","57","100","69"
"12","1285","Kärråkra 1","Boende 1","","","60% - 80%","0","100","57","x","57","x","x","x","86","86","x","x","x","x","100","x","x","x","x","43","x","x","x","86","43","x","x"
"12","1285","Kärråkra 1","Boende 2","","","40% - 60%","0","100","14","29","0","x","x","57","71","86","86","71","x","x","100","86","86","86","86","71","x","71","86","86","71","x","86"
"12","1285","Kärråkra 2","","","","40% - 60%","0","100","21","50","29","88","69","77","55","77","92","71","60","64","100","91","86","71","90","57","57","91","80","92","64","79","71"
"12","1285","Kärråkra 2","Boende 3","","","40% - 60%","0","100","29","43","29","x","86","100","x","86","x","86","x","x","100","100","100","100","x","71","57","x","x","100","71","100","100"
"12","1285","Kärråkra 2","Boende 4","","","40% - 60%","0","100","14","57","29","x","x","x","x","x","x","57","x","x","100","x","71","43","x","43","57","x","x","x","57","57","43"
"12","1285","Solhällan","","","","60% - 80%","0","100","24","24","24","80","52","68","76","58","55","70","41","70","96","81","72","76","68","79","16","67","35","92","36","95","76"
"12","1285","Solhällan","Avd 2","","","80% - 100%","0","100","13","38","50","57","63","50","75","88","57","71","43","75","88","71","75","63","63","57","25","50","x","100","13","86","63"
"12","1285","Solhällan","Avd 3","","","60% - 80%","0","100","29","43","14","x","57","86","71","71","57","71","x","x","100","x","86","86","x","100","29","100","43","86","43","x","86"
"12","1285","Trollsjögården 1","","","","60% - 80%","0","100","36","41","14","100","73","48","95","57","57","68","53","62","95","86","86","91","71","68","38","68","47","77","45","85","91"
"12","1285","Trollsjögården 1","R 1","","","80% - 100%","0","100","20","40","10","100","70","67","89","56","60","70","63","78","90","90","100","90","60","80","40","70","67","70","40","x","90"
"12","1285","Trollsjögården 1","S 1","","","60% - 80%","0","100","38","25","13","100","63","38","100","50","57","50","25","25","100","75","63","88","71","38","14","50","x","75","38","x","88"
"12","1285","Trollsjögården 2","","","","40% - 60%","0","100","20","40","27","100","73","79","100","87","87","67","44","64","93","79","87","93","73","31","33","71","75","86","53","91","86"
"12","1285","Trollsjögården 2","S 2","","","60% - 80%","0","100","30","40","40","100","70","80","100","90","90","60","x","56","90","67","100","90","63","40","30","67","86","89","60","88","90"
"12","1285","Vårlöken","","","","20% - 40%","0","100","0","38","11","89","100","63","86","63","63","63","14","50","100","63","100","75","75","63","38","75","50","75","56","x","88"
"12","1286","Bellevue","","","","40% - 60%","0","100","13","33","0","100","67","46","62","64","55","79","42","64","92","92","77","77","50","69","43","83","58","93","33","80","69"
"12","1286","Ejdern","","","","40% - 60%","0","100","57","57","13","x","88","63","75","75","75","57","x","x","100","86","100","75","43","25","43","x","x","100","63","100","100"
"12","1286","Ljuskällan","","","","40% - 60%","0","100","38","36","4","100","79","71","82","63","74","78","52","60","91","77","91","82","67","48","32","80","59","83","38","88","83"
"12","1286","Löderupsgården","","","","40% - 60%","0","100","13","33","19","80","77","67","92","94","87","100","25","92","100","93","88","100","64","71","33","85","58","87","43","92","94"
"12","1286","Solbacken","","","","60% - 80%","0","100","36","31","21","83","71","79","75","54","54","85","60","58","100","58","92","77","64","67","9","89","70","93","50","x","93"
"12","1286","Svarte","","","","20% - 40%","0","100","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
"12","1286","Vigavägen","","","","60% - 80%","100","0","11","33","11","100","88","72","93","88","72","89","60","88","100","94","100","100","100","65","44","87","75","94","67","83","100"
"12","1286","Väderleksvägen","","","","60% - 80%","0","100","36","59","9","95","86","64","55","68","59","86","55","77","95","86","100","91","72","57","36","86","85","86","52","87","86"
"12","1287","Alstadhemmet","","","","40% - 60%","0","100","11","56","0","x","78","63","38","56","43","56","43","43","100","71","89","89","67","38","22","86","71","100","22","x","67"
"12","1287","Borgvallen","","","","60% - 80%","0","100","38","46","17","100","89","78","75","74","77","96","54","76","100","100","96","93","76","56","48","77","59","89","55","100","93"
"12","1287","Bäckahästen","","","","60% - 80%","0","100","20","50","0","89","89","60","43","70","50","80","44","67","100","90","90","100","56","33","11","89","100","90","20","100","100"
"12","1287","Hermelinen","","","","60% - 80%","0","100","38","13","13","x","71","63","57","75","50","75","63","57","88","86","86","75","43","75","0","63","x","x","43","x","71"
"12","1287","Högalid","","","","60% - 80%","100","0","29","33","14","100","85","82","85","76","75","68","50","83","95","83","86","86","83","90","63","79","47","90","75","92","75"
"12","1287","Myran","","","","80% - 100%","0","100","36","67","4","83","82","54","48","46","44","71","52","70","86","77","93","89","65","63","50","64","50","82","54","88","86"
"12","1287","Smygehemmet","","","","60% - 80%","0","100","37","44","19","100","69","64","79","88","81","65","63","84","96","87","88","92","77","70","44","83","63","89","27","94","96"
"12","1287","Tappershus","","","","20% - 40%","0","100","13","13","25","x","63","50","43","75","88","75","x","x","100","x","88","100","14","29","x","86","x","x","29","x","71"
"12","1287","Täppan","","","","40% - 60%","100","0","26","50","21","77","83","83","100","94","79","84","53","79","100","79","89","89","88","67","50","75","56","94","68","85","89"
"12","1287","Åldermannen","","","","60% - 80%","0","100","26","53","5","53","78","41","58","78","56","78","29","71","95","80","95","84","50","47","29","93","69","84","63","100","84"
"12","1287","Östergården","","","","40% - 60%","0","100","27","64","18","x","60","67","29","64","50","64","43","60","73","56","50","60","50","45","45","64","55","64","55","70","60"
"12","1290","Centrala","","","","40% - 60%","0","100","27","42","20","76","73","62","57","81","60","72","39","61","93","75","88","81","53","61","36","72","46","80","42","73","79"
"12","1290","Centrala","Allögården","","","40% - 60%","0","100","13","47","27","93","62","69","82","86","57","57","29","38","93","75","79","64","50","53","36","67","23","86","27","50","71"
"12","1290","Centrala","Allögården","allmän","","40% - 60%","0","100","11","56","11","100","63","75","x","100","78","56","33","38","100","75","89","78","44","67","44","78","38","100","33","x","89"
"12","1290","Centrala","Hammarshemmet","","","40% - 60%","0","100","27","18","20","43","73","55","64","64","73","82","50","50","91","80","82","70","33","70","36","91","56","64","36","43","73"
"12","1290","Centrala","Hammarshemmet","allmän","","40% - 60%","0","100","27","18","20","43","73","55","64","64","73","82","50","50","91","80","82","70","33","70","36","91","56","64","36","43","73"
"12","1290","Centrala","Pionen+Östergård 1","","","60% - 80%","0","100","14","36","14","50","69","42","20","93","60","69","33","75","100","70","92","92","29","45","8","50","44","71","43","89","86"
"12","1290","Centrala","Pionen+Östergård 1","Östergård 1","","60% - 80%","0","100","20","40","10","x","60","50","0","90","50","60","43","67","100","x","89","89","x","50","10","x","x","60","50","x","80"
"12","1290","Centrala","Pionen+Östergård 1","Östergård 1","allmän","60% - 80%","0","100","20","40","10","x","60","50","0","90","50","60","43","67","100","x","89","89","x","50","10","x","x","60","50","x","80"
"12","1290","Centrala","Ädelstenen","","","40% - 60%","0","100","33","42","17","100","100","100","80","100","80","100","57","78","100","90","91","100","67","73","60","78","88","91","50","91","82"
"12","1290","Centrala","Ädelstenen","demens","","40% - 60%","0","100","33","42","17","100","100","100","80","100","80","100","57","78","100","90","91","100","67","73","60","78","88","91","50","91","82"
"12","1290","Centrala","Östergård 2","","","60% - 80%","0","100","43","60","13","69","60","53","57","73","40","67","43","60","80","67","93","73","73","60","47","80","38","80","53","70","73"
"12","1290","Centrala","Östergård 2","allmän","","60% - 80%","0","100","43","60","13","69","60","53","57","73","40","67","43","60","80","67","93","73","73","60","47","80","38","80","53","70","73"
"12","1290","Enskilda","","","","40% - 60%","100","0","26","31","19","85","75","66","77","80","69","85","49","66","96","80","90","85","66","64","41","90","70","92","65","95","86"
"12","1290","Enskilda","Amalia","","","40% - 60%","100","0","45","25","14","62","72","62","50","90","76","95","33","78","100","79","86","90","71","60","52","90","79","100","60","94","85"
"12","1290","Enskilda","Amalia","allmän","","40% - 60%","100","0","53","27","19","70","71","75","50","88","75","100","42","71","100","87","94","94","77","69","56","87","79","100","60","100","93"
"12","1290","Enskilda","Axeltorp","","","60% - 80%","100","0","18","53","29","92","88","82","100","88","88","94","83","93","100","86","100","88","79","94","50","94","79","94","82","100","94"
"12","1290","Enskilda","Axeltorp","demens","","60% - 80%","100","0","18","53","29","92","88","82","100","88","88","94","83","93","100","86","100","88","79","94","50","94","79","94","82","100","94"
"12","1290","Enskilda","Christiansro","","","40% - 60%","100","0","19","24","19","100","75","58","60","58","45","65","29","31","85","74","90","68","42","33","20","89","56","80","50","93","80"
"12","1290","Enskilda","Christiansro","allmän","","40% - 60%","100","0","25","25","25","100","69","56","58","47","47","63","31","33","81","75","88","60","36","33","19","88","50","75","56","91","75"
"12","1290","Enskilda","Lindåsa","","","40% - 60%","100","0","21","21","14","75","62","64","100","83","67","86","60","62","100","83","86","93","69","77","45","86","67","93","71","91","86"
"12","1290","Enskilda","Lindåsa","demens","","40% - 60%","100","0","21","21","14","75","62","64","100","83","67","86","60","62","100","83","86","93","69","77","45","86","67","93","71","91","86"
"12","1290","Västra","","","","60% - 80%","0","100","23","45","17","86","74","62","67","65","64","70","45","68","93","80","86","84","67","67","35","78","63","81","44","92","82"
"12","1290","Västra","Almgården","","","20% - 40%","0","100","14","43","0","x","57","x","29","57","x","x","x","x","86","x","x","71","x","43","0","x","x","x","29","x","x"
"12","1290","Västra","Almhaga","","","60% - 80%","0","100","29","65","12","80","82","59","81","88","88","71","56","73","100","73","100","94","88","94","35","93","70","94","47","100","94"
"12","1290","Västra","Almhaga","allmän","","60% - 80%","0","100","29","65","12","80","82","59","81","88","88","71","56","73","100","73","100","94","88","94","35","93","70","94","47","100","94"
"12","1290","Västra","Björklunden","","","60% - 80%","0","100","12","42","0","82","77","64","43","35","50","68","33","60","96","83","83","85","59","54","19","54","52","80","31","100","85"
